pathway,k_overlap,K_pathway_size_in_background,n_gene_set_size,N_background_size,overlap_genes,p_value,padj,collection
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,8,1324,149,57622,ENSG00000065325;ENSG00000115263;ENSG00000119147;ENSG00000131096;ENSG00000157005;ENSG00000179915;ENSG00000185149;ENSG00000274736,0.022282751985588704,0.04610633256592556,GO_BP
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,2,89,149,57622,ENSG00000131096;ENSG00000182271,0.022457665873459567,0.04634499747891656,GO_BP
GOBP_REGULATION_OF_CELL_GROWTH,4,413,149,57622,ENSG00000104332;ENSG00000108231;ENSG00000164530;ENSG00000168309,0.022783613328099892,0.04689325706153893,GO_BP
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,3,235,149,57622,ENSG00000103888;ENSG00000115263;ENSG00000184544,0.023413246149833124,0.04768456938369154,GO_BP
GOBP_TUBE_CLOSURE,2,91,149,57622,ENSG00000104332;ENSG00000120254,0.023405808562205317,0.04768456938369154,GO_BP
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,3,235,149,57622,ENSG00000104332;ENSG00000143171;ENSG00000157005,0.023413246149833124,0.04768456938369154,GO_BP
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,2,91,149,57622,ENSG00000104332;ENSG00000172005,0.023405808562205317,0.04768456938369154,GO_BP
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,3,236,149,57622,ENSG00000104332;ENSG00000120498;ENSG00000176399,0.023670894185942606,0.04808343518711057,GO_BP
GOBP_L_AMINO_ACID_TRANSPORT,2,92,149,57622,ENSG00000104888;ENSG00000179520,0.023885982033127577,0.04814324876107061,GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE,2,92,149,57622,ENSG00000108231;ENSG00000179915,0.023885982033127577,0.04814324876107061,GO_BP
GOBP_REGULATION_OF_SECRETION,5,626,149,57622,ENSG00000073734;ENSG00000115263;ENSG00000119147;ENSG00000185149;ENSG00000204936,0.023822870219718666,0.04814324876107061,GO_BP
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE,2,93,149,57622,ENSG00000118777;ENSG00000196660,0.024370191719032132,0.04899227172456589,GO_BP
GOBP_KETONE_METABOLIC_PROCESS,3,239,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000242366,0.024453083566519766,0.04903221395554737,GO_BP
GOBP_CIRCULATORY_SYSTEM_PROCESS,5,633,149,57622,ENSG00000044012;ENSG00000092009;ENSG00000102683;ENSG00000118777;ENSG00000136546,0.024836826482112877,0.04958934862778519,GO_BP
GOBP_DITERPENOID_METABOLIC_PROCESS,2,94,149,57622,ENSG00000157193;ENSG00000242366,0.024858413836550415,0.04958934862778519,GO_BP
GOBP_NERVE_DEVELOPMENT,2,95,149,57622,ENSG00000109132;ENSG00000165462,0.02535062469685886,0.05044190796459384,GO_BP
GOBP_VESICLE_MEDIATED_TRANSPORT,9,1624,149,57622,ENSG00000104888;ENSG00000133800;ENSG00000157193;ENSG00000168079;ENSG00000170091;ENSG00000179520;ENSG00000179915;ENSG00000197561;ENSG00000204936,0.02581027851357833,0.051110484389186125,GO_BP
GOBP_RESPONSE_TO_NITROGEN_COMPOUND,7,1110,149,57622,ENSG00000065325;ENSG00000101255;ENSG00000103375;ENSG00000114200;ENSG00000115263;ENSG00000196660;ENSG00000198650,0.0258837157446521,0.051110484389186125,GO_BP
GOBP_MUSCLE_HYPERTROPHY,2,96,149,57622,ENSG00000034971;ENSG00000164530,0.025846800705354334,0.051110484389186125,GO_BP
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,3,245,149,57622,ENSG00000073734;ENSG00000110887;ENSG00000198650,0.026059041668676293,0.05132641624868394,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,3,246,149,57622,ENSG00000071539;ENSG00000162670;ENSG00000168309,0.026332087072003893,0.051631996184169235,GO_BP
GOBP_AMINE_METABOLIC_PROCESS,2,97,149,57622,ENSG00000110887;ENSG00000197165,0.026346918361330574,0.051631996184169235,GO_BP
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,3,247,149,57622,ENSG00000104888;ENSG00000179520;ENSG00000179915,0.026606670061119976,0.052010023385807395,GO_BP
GOBP_NEURON_PROJECTION_ORGANIZATION,2,98,149,57622,ENSG00000157193;ENSG00000169862,0.026850954257655796,0.05235599602119351,GO_BP
GOBP_DENDRITIC_SPINE_DEVELOPMENT,2,99,149,57622,ENSG00000157193;ENSG00000169862,0.027358885080451447,0.05281690469625615,GO_BP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,2,99,149,57622,ENSG00000103888;ENSG00000115263,0.027358885080451447,0.05281690469625615,GO_BP
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,4,437,149,57622,ENSG00000101255;ENSG00000103888;ENSG00000179520;ENSG00000184544,0.02727646773753626,0.05281690469625615,GO_BP
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION,2,99,149,57622,ENSG00000104332;ENSG00000109132,0.027358885080451447,0.05281690469625615,GO_BP
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,3,252,149,57622,ENSG00000070748;ENSG00000129474;ENSG00000141338,0.02800262963389851,0.05379270581524208,GO_BP
GOBP_GLIAL_CELL_DIFFERENTIATION,3,252,149,57622,ENSG00000034971;ENSG00000109132;ENSG00000123560,0.02800262963389851,0.05379270581524208,GO_BP
GOBP_SENSORY_SYSTEM_DEVELOPMENT,4,443,149,57622,ENSG00000102683;ENSG00000104888;ENSG00000109132;ENSG00000179520,0.028476615091709664,0.05403611351548809,GO_BP
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,3,253,149,57622,ENSG00000062038;ENSG00000167767;ENSG00000175832,0.02828642621673593,0.05403611351548809,GO_BP
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,4,442,149,57622,ENSG00000104332;ENSG00000104435;ENSG00000157193;ENSG00000171617,0.028274438076271956,0.05403611351548809,GO_BP
GOBP_MOLTING_CYCLE_PROCESS,2,101,149,57622,ENSG00000062038;ENSG00000164379,0.028386338714284275,0.05403611351548809,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,4,443,149,57622,ENSG00000115263;ENSG00000138669;ENSG00000179915;ENSG00000186198,0.028476615091709664,0.05403611351548809,GO_BP
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,2,102,149,57622,ENSG00000071539;ENSG00000120498,0.02890581536095167,0.05432059021937294,GO_BP
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,2,102,149,57622,ENSG00000015592;ENSG00000104435,0.02890581536095167,0.05432059021937294,GO_BP
GOBP_TRANSITION_METAL_ION_TRANSPORT,2,102,149,57622,ENSG00000168079;ENSG00000196660,0.02890581536095167,0.05432059021937294,GO_BP
GOBP_RESPONSE_TO_HEAT,2,102,149,57622,ENSG00000168079;ENSG00000233670,0.02890581536095167,0.05432059021937294,GO_BP
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS,2,103,149,57622,ENSG00000185149;ENSG00000233670,0.029429094604714053,0.055052735819801225,GO_BP
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION,3,257,149,57622,ENSG00000030304;ENSG00000103888;ENSG00000197561,0.029436938433209908,0.055052735819801225,GO_BP
GOBP_PROTEIN_MODIFICATION_PROCESS,10,1937,149,57622,ENSG00000030304;ENSG00000036672;ENSG00000073734;ENSG00000101255;ENSG00000103888;ENSG00000104332;ENSG00000168309;ENSG00000171617;ENSG00000182271;ENSG00000197561,0.029508653412016205,0.05505451403968491,GO_BP
GOBP_SPINAL_CORD_DEVELOPMENT,2,104,149,57622,ENSG00000157193;ENSG00000165462,0.02995615359317341,0.05562264318732437,GO_BP
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,2,104,149,57622,ENSG00000034971;ENSG00000104332,0.02995615359317341,0.05562264318732437,GO_BP
GOBP_EPITHELIAL_CELL_PROLIFERATION,4,452,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000163347;ENSG00000182271,0.030335073370277344,0.056181340987599554,GO_BP
GOBP_RESPONSE_TO_RETINOIC_ACID,2,105,149,57622,ENSG00000162670;ENSG00000198650,0.030486969565277237,0.056181340987599554,GO_BP
GOBP_NEURAL_TUBE_FORMATION,2,105,149,57622,ENSG00000104332;ENSG00000120254,0.030486969565277237,0.056181340987599554,GO_BP
GOBP_GLAND_DEVELOPMENT,4,453,149,57622,ENSG00000104332;ENSG00000163347;ENSG00000198650;ENSG00000242366,0.030545896192486648,0.056181340987599554,GO_BP
GOBP_ENDOCRINE_PROCESS,2,106,149,57622,ENSG00000092009;ENSG00000119147,0.031021519851005146,0.05665432498610799,GO_BP
GOBP_DICARBOXYLIC_ACID_TRANSPORT,2,106,149,57622,ENSG00000104888;ENSG00000179520,0.031021519851005146,0.05665432498610799,GO_BP
GOBP_FAT_CELL_DIFFERENTIATION,3,262,149,57622,ENSG00000101255;ENSG00000104332;ENSG00000170419,0.030909501968072378,0.05665432498610799,GO_BP
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,3,263,149,57622,ENSG00000103888;ENSG00000133800;ENSG00000249948,0.03120859566262108,0.0568624998255719,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,2,107,149,57622,ENSG00000101255;ENSG00000168309,0.0315597818710549,0.057101186734141184,GO_BP
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,2,107,149,57622,ENSG00000034971;ENSG00000104332,0.0315597818710549,0.057101186734141184,GO_BP
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,2,107,149,57622,ENSG00000110887;ENSG00000197561,0.0315597818710549,0.057101186734141184,GO_BP
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,2,108,149,57622,ENSG00000104888;ENSG00000179520,0.03210173313653027,0.05794698000051171,GO_BP
GOBP_AMINO_ACID_CATABOLIC_PROCESS,2,109,149,57622,ENSG00000110887;ENSG00000198650,0.032647351248629934,0.05875766709537822,GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE,4,463,149,57622,ENSG00000030304;ENSG00000108231;ENSG00000138669;ENSG00000179915,0.0327018892703069,0.05875766709537822,GO_BP
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS,6,919,149,57622,ENSG00000044012;ENSG00000062038;ENSG00000109132;ENSG00000111846;ENSG00000163347;ENSG00000240505,0.03284049175852129,0.058870743290621114,GO_BP
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS,2,111,149,57622,ENSG00000104332;ENSG00000176399,0.033749498866108424,0.060361172684672074,GO_BP
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,5,689,149,57622,ENSG00000104332;ENSG00000104435;ENSG00000157193;ENSG00000171617;ENSG00000179915,0.03395187297798198,0.060583846735940326,GO_BP
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,2,112,149,57622,ENSG00000123560;ENSG00000163106,0.03430598402156957,0.06080641723508266,GO_BP
GOBP_TAXIS,4,470,149,57622,ENSG00000165197;ENSG00000166091;ENSG00000197561;ENSG00000274736,0.03426289183779268,0.06080641723508266,GO_BP
GOBP_CELL_PROJECTION_MORPHOGENESIS,5,691,149,57622,ENSG00000108231;ENSG00000109132;ENSG00000157193;ENSG00000169862;ENSG00000179915,0.03431107604910191,0.06080641723508266,GO_BP
GOBP_STRESS_FIBER_ASSEMBLY,2,113,149,57622,ENSG00000034971;ENSG00000104332,0.034866047323203544,0.06145908471791282,GO_BP
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,2,113,149,57622,ENSG00000104332;ENSG00000111846,0.034866047323203544,0.06145908471791282,GO_BP
GOBP_CARBOHYDRATE_HOMEOSTASIS,3,275,149,57622,ENSG00000044012;ENSG00000092009;ENSG00000115263,0.03491634376004815,0.06145908471791282,GO_BP
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,3,276,149,57622,ENSG00000141668;ENSG00000157193;ENSG00000179915,0.03523517300718093,0.06188028126317554,GO_BP
GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,2,114,149,57622,ENSG00000118777;ENSG00000141338,0.03542966681804691,0.06208171347846958,GO_BP
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,3,278,149,57622,ENSG00000015592;ENSG00000104435;ENSG00000168309,0.03587735887174535,0.06258427175385176,GO_BP
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,4,477,149,57622,ENSG00000015592;ENSG00000092009;ENSG00000104435;ENSG00000197561,0.0358666829478488,0.06258427175385176,GO_BP
GOBP_TISSUE_HOMEOSTASIS,3,279,149,57622,ENSG00000062038;ENSG00000111846;ENSG00000163347,0.03620071276867115,0.06286641637059409,GO_BP
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,3,279,149,57622,ENSG00000134201;ENSG00000163106;ENSG00000197165,0.03620071276867115,0.06286641637059409,GO_BP
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,2,116,149,57622,ENSG00000103375;ENSG00000242366,0.03656748701643812,0.06336192627792618,GO_BP
GOBP_BLOOD_VESSEL_MORPHOGENESIS,5,705,149,57622,ENSG00000092009;ENSG00000104332;ENSG00000165197;ENSG00000166292;ENSG00000179915,0.03689172434987236,0.0634994724429219,GO_BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,3,281,149,57622,ENSG00000103888;ENSG00000172005;ENSG00000186198,0.036851935506934566,0.0634994724429219,GO_BP
GOBP_PEPTIDE_TRANSPORT,3,281,149,57622,ENSG00000115263;ENSG00000119147;ENSG00000185149,0.036851935506934566,0.0634994724429219,GO_BP
GOBP_MUSCLE_ADAPTATION,2,117,149,57622,ENSG00000034971;ENSG00000164530,0.03714164425407805,0.06378851927080072,GO_BP
GOBP_METENCEPHALON_DEVELOPMENT,2,118,149,57622,ENSG00000165462;ENSG00000179915,0.037719270752504856,0.06435436983651048,GO_BP
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,2,118,149,57622,ENSG00000036672;ENSG00000185149,0.037719270752504856,0.06435436983651048,GO_BP
GOBP_ORGANIC_CATION_TRANSPORT,2,118,149,57622,ENSG00000103375;ENSG00000179520,0.037719270752504856,0.06435436983651048,GO_BP
GOBP_SEX_DIFFERENTIATION,3,284,149,57622,ENSG00000104332;ENSG00000120498;ENSG00000176399,0.03784003529637057,0.06441914105158929,GO_BP
GOBP_AMINO_ACID_METABOLIC_PROCESS,3,289,149,57622,ENSG00000108381;ENSG00000110887;ENSG00000198650,0.039516809407825176,0.06683495156366955,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,2,121,149,57622,ENSG00000101255;ENSG00000242366,0.039472751098253454,0.06683495156366955,GO_BP
GOBP_SYNAPSE_ASSEMBLY,3,289,149,57622,ENSG00000030304;ENSG00000141668;ENSG00000179915,0.039516809407825176,0.06683495156366955,GO_BP
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT,2,122,149,57622,ENSG00000101255;ENSG00000184544,0.040064040358048954,0.06761349977996114,GO_BP
GOBP_CELL_GROWTH,4,496,149,57622,ENSG00000104332;ENSG00000108231;ENSG00000164530;ENSG00000168309,0.04043609392964191,0.06809368198541431,GO_BP
GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,2,123,149,57622,ENSG00000103375;ENSG00000198650,0.04065869216917083,0.06817341057675627,GO_BP
GOBP_ISOPRENOID_METABOLIC_PROCESS,2,123,149,57622,ENSG00000157193;ENSG00000242366,0.04065869216917083,0.06817341057675627,GO_BP
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,2,124,149,57622,ENSG00000101255;ENSG00000242366,0.0412566854475414,0.06873169438583986,GO_BP
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,2,124,149,57622,ENSG00000163347;ENSG00000166292,0.0412566854475414,0.06873169438583986,GO_BP
GOBP_PROTEIN_DEPOLYMERIZATION,2,124,149,57622,ENSG00000015592;ENSG00000104435,0.0412566854475414,0.06873169438583986,GO_BP
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION,7,1234,149,57622,ENSG00000030304;ENSG00000123560;ENSG00000163497;ENSG00000163815;ENSG00000170419;ENSG00000179915;ENSG00000197561,0.04202681270645754,0.06954928951919274,GO_BP
GOBP_MOLTING_CYCLE,2,126,149,57622,ENSG00000062038;ENSG00000164379,0.04246261249565109,0.06954928951919274,GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION,2,126,149,57622,ENSG00000108231;ENSG00000179915,0.04246261249565109,0.06954928951919274,GO_BP
GOBP_FEMALE_SEX_DIFFERENTIATION,2,126,149,57622,ENSG00000104332;ENSG00000176399,0.04246261249565109,0.06954928951919274,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION,5,732,149,57622,ENSG00000101255;ENSG00000104332;ENSG00000109132;ENSG00000164530;ENSG00000166091,0.04219873611361092,0.06954928951919274,GO_BP
GOBP_SIGNAL_RELEASE,4,504,149,57622,ENSG00000115263;ENSG00000119147;ENSG00000179915;ENSG00000185149,0.04245475725985277,0.06954928951919274,GO_BP
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,2,125,149,57622,ENSG00000110887;ENSG00000197561,0.04185799919432862,0.06954928951919274,GO_BP
GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION,2,126,149,57622,ENSG00000104332;ENSG00000120254,0.04246261249565109,0.06954928951919274,GO_BP
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,3,298,149,57622,ENSG00000070748;ENSG00000129474;ENSG00000164303,0.04262873927065938,0.06967470410204411,GO_BP
GOBP_BONE_MINERALIZATION,2,127,149,57622,ENSG00000147655;ENSG00000163815,0.04307050452228399,0.070102201921207,GO_BP
GOBP_REGULATION_OF_OSSIFICATION,2,127,149,57622,ENSG00000104332;ENSG00000152785,0.04307050452228399,0.070102201921207,GO_BP
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,2,128,149,57622,ENSG00000104332;ENSG00000240505,0.04368165452936589,0.07094849107274877,GO_BP
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,2,129,149,57622,ENSG00000103888;ENSG00000186198,0.04429604185610714,0.07179650117510698,GO_BP
GOBP_RESPONSE_TO_BACTERIUM,5,745,149,57622,ENSG00000110887;ENSG00000136546;ENSG00000163347;ENSG00000165197;ENSG00000197561,0.044910347534553155,0.07264085318478661,GO_BP
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,2,131,149,57622,ENSG00000101255;ENSG00000168309,0.045534446244018374,0.0734975086677309,GO_BP
GOBP_MEMORY,2,132,149,57622,ENSG00000030304;ENSG00000104888,0.04615842240134959,0.07404381985206182,GO_BP
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,2,132,149,57622,ENSG00000036672;ENSG00000109132,0.04615842240134959,0.07404381985206182,GO_BP
GOBP_GLIAL_CELL_DEVELOPMENT,2,132,149,57622,ENSG00000034971;ENSG00000123560,0.04615842240134959,0.07404381985206182,GO_BP
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,7,1262,149,57622,ENSG00000109132;ENSG00000143171;ENSG00000152785;ENSG00000163497;ENSG00000165462;ENSG00000175832;ENSG00000269404,0.04641230174117784,0.07429788221118593,GO_BP
GOBP_MUSCLE_SYSTEM_PROCESS,4,520,149,57622,ENSG00000034971;ENSG00000136546;ENSG00000164530;ENSG00000185149,0.04666043925693796,0.07454172842278796,GO_BP
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT,3,310,149,57622,ENSG00000104332;ENSG00000120498;ENSG00000176399,0.04696351077248518,0.07487215446924891,GO_BP
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,2,134,149,57622,ENSG00000103375;ENSG00000118777,0.04741582100544059,0.0754386681845251,GO_BP
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT,5,759,149,57622,ENSG00000036672;ENSG00000102683;ENSG00000109132;ENSG00000164530;ENSG00000166091,0.04794495860137305,0.07612485263646579,GO_BP
GOBP_SEQUESTERING_OF_CALCIUM_ION,2,135,149,57622,ENSG00000103888;ENSG00000184544,0.04804920304497382,0.07613498975354305,GO_BP
GOBP_CARBOHYDRATE_TRANSPORT,2,138,149,57622,ENSG00000101255;ENSG00000184544,0.049967839393269674,0.07869428957077694,GO_BP
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY,4,532,149,57622,ENSG00000101255;ENSG00000103888;ENSG00000182271;ENSG00000197561,0.04996176293741292,0.07869428957077694,GO_BP
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,2,138,149,57622,ENSG00000103888;ENSG00000197561,0.049967839393269674,0.07869428957077694,GO_BP
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,3,319,149,57622,ENSG00000030304;ENSG00000103888;ENSG00000197561,0.0503518883411129,0.0791389275341128,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,3,320,149,57622,ENSG00000034971;ENSG00000111846;ENSG00000168309,0.05073556195684429,0.07934220315183677,GO_BP
GOBP_REGULATION_OF_B_CELL_ACTIVATION,2,139,149,57622,ENSG00000104332;ENSG00000240505,0.050613481861848615,0.07934220315183677,GO_BP
GOBP_CELL_MORPHOGENESIS,6,1024,149,57622,ENSG00000062038;ENSG00000108231;ENSG00000109132;ENSG00000157193;ENSG00000169862;ENSG00000179915,0.05078716859847649,0.07934220315183677,GO_BP
GOBP_AXON_DEVELOPMENT,4,536,149,57622,ENSG00000108231;ENSG00000109132;ENSG00000123560;ENSG00000179915,0.05109014436192393,0.07965557577871106,GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,2,140,149,57622,ENSG00000197561;ENSG00000274736,0.05126213984748677,0.07976388960268942,GO_BP
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,5,778,149,57622,ENSG00000034971;ENSG00000101255;ENSG00000104332;ENSG00000129474;ENSG00000185149,0.052253813515064924,0.08103060156792574,GO_BP
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,3,324,149,57622,ENSG00000103888;ENSG00000115263;ENSG00000186198,0.0522845269757053,0.08103060156792574,GO_BP
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,2,143,149,57622,ENSG00000103375;ENSG00000198650,0.053226010564427675,0.08232571812947263,GO_BP
GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,2,144,149,57622,ENSG00000104332;ENSG00000143171,0.05388653467664421,0.08285320944353597,GO_BP
GOBP_DIGESTION,2,144,149,57622,ENSG00000110887;ENSG00000157005,0.05388653467664421,0.08285320944353597,GO_BP
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,6,1039,149,57622,ENSG00000036672;ENSG00000050344;ENSG00000101255;ENSG00000129474;ENSG00000164379;ENSG00000197561,0.05375980484400422,0.08285320944353597,GO_BP
GOBP_RESPONSE_TO_OXYGEN_LEVELS,3,330,149,57622,ENSG00000104332;ENSG00000129474;ENSG00000165197,0.05465053181790884,0.08386215730637687,GO_BP
GOBP_DENDRITE_MORPHOGENESIS,2,146,149,57622,ENSG00000157193;ENSG00000169862,0.05521631746347207,0.08439743612294945,GO_BP
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,4,550,149,57622,ENSG00000103888;ENSG00000115263;ENSG00000179915;ENSG00000186198,0.055149107832728035,0.08439743612294945,GO_BP
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,2,147,149,57622,ENSG00000062038;ENSG00000163347,0.0558855376662897,0.08525283981249683,GO_BP
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,2,148,149,57622,ENSG00000115263;ENSG00000119147,0.0565576182255211,0.0852748584873167,GO_BP
GOBP_HORMONE_TRANSPORT,3,334,149,57622,ENSG00000101187;ENSG00000115263;ENSG00000119147,0.05625601832015926,0.0852748584873167,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,5,796,149,57622,ENSG00000034971;ENSG00000071539;ENSG00000104435;ENSG00000168309;ENSG00000179915,0.056538604997548245,0.0852748584873167,GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,9,1883,149,57622,ENSG00000110887;ENSG00000136546;ENSG00000157193;ENSG00000163106;ENSG00000163347;ENSG00000165197;ENSG00000197561;ENSG00000204936;ENSG00000274736,0.056525907418194694,0.0852748584873167,GO_BP
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,2,148,149,57622,ENSG00000015592;ENSG00000104435,0.0565576182255211,0.0852748584873167,GO_BP
GOBP_ERBB_SIGNALING_PATHWAY,2,148,149,57622,ENSG00000034971;ENSG00000196660,0.0565576182255211,0.0852748584873167,GO_BP
GOBP_ENDOTHELIUM_DEVELOPMENT,2,149,149,57622,ENSG00000163347;ENSG00000166292,0.05723254010186934,0.08612556324807417,GO_BP
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,2,150,149,57622,ENSG00000133800;ENSG00000165197,0.05791028433418412,0.08664269463845238,GO_BP
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,2,150,149,57622,ENSG00000104332;ENSG00000172005,0.05791028433418412,0.08664269463845238,GO_BP
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS,2,150,149,57622,ENSG00000071539;ENSG00000120498,0.05791028433418412,0.08664269463845238,GO_BP
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,3,339,149,57622,ENSG00000104332;ENSG00000120254;ENSG00000147655,0.05829426949943053,0.0869034480773484,GO_BP
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS,6,1061,149,57622,ENSG00000070748;ENSG00000116748;ENSG00000129474;ENSG00000141338;ENSG00000164303;ENSG00000197165,0.05830796901847797,0.0869034480773484,GO_BP
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,2,151,149,57622,ENSG00000104332;ENSG00000182271,0.05859083203919054,0.08715806372177866,GO_BP
GOBP_RENAL_SYSTEM_PROCESS,2,152,149,57622,ENSG00000044012;ENSG00000118777,0.05927416441121691,0.08783866649890812,GO_BP
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT,2,152,149,57622,ENSG00000104888;ENSG00000179520,0.05927416441121691,0.08783866649890812,GO_BP
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,2,153,149,57622,ENSG00000110887;ENSG00000197561,0.059960262721924916,0.08851818671282274,GO_BP
GOBP_TUBE_FORMATION,2,153,149,57622,ENSG00000104332;ENSG00000120254,0.059960262721924916,0.08851818671282274,GO_BP
